基金代码,基金名称,一级分类,二级分类,3月评分,6月评分,1年评分,2年评分,3年评分,5年评分,7年评分,10年评分
001536,南方君选,混合型,混合型-灵活,91.2352,92.7384,93.3269,92.0438,90.1787,87.3237,83.80516623625387,77.33015084400814
163809,中银蓝筹混合,混合型,混合型-灵活,94.933,92.0014,93.3261,93.1877,91.2341,89.7897,84.25106035470574,74.34619298455644
720001,财通价值动量混合A,混合型,混合型-灵活,98.0516,93.6086,93.3235,91.2485,90.7946,90.2004,84.6952976689299,81.39526966359392
110012,易方达科汇灵活配置混合,混合型,混合型-灵活,97.4111,93.423,93.3209,91.7028,89.9739,87.9795,84.83457611465512,77.29438525080809
000969,前海开源大安全混合,混合型,混合型-灵活,96.3022,95.5383,93.3078,92.1974,90.7127,89.2943,85.54662781549828,80.61055908056986
002148,国寿安保稳惠混合,混合型,混合型-灵活,93.1881,92.9973,93.3048,90.6269,89.761,88.1463,83.50485710865215,74.18719322399139
000747,广发逆向策略混合A,混合型,混合型-灵活,96.4085,93.5008,93.3007,91.7739,91.2187,89.6289,85.35294205674607,77.14904076379744
001314,易方达新益混合I,混合型,混合型-灵活,92.6793,93.5412,93.2943,93.1847,91.984,89.278,83.82718569889347,75.59963486172633
161224,国投瑞银新丝路混合(LOF),混合型,混合型-灵活,93.9498,95.1619,93.2921,90.8525,90.3251,87.9324,84.45206811923859,75.78983598707052
160813,长盛同盛成长优选(LOF),混合型,混合型-灵活,89.7208,91.212,93.2917,90.9684,89.5348,88.6277,84.14261984573548,76.06413863282653
001412,德邦鑫星价值灵活配置混合A,混合型,混合型-灵活,93.3557,93.5158,93.291,92.2479,89.68,86.8598,83.38690333669683,80.59690380701544
519755,交银多策略回报灵活配置混合A,混合型,混合型-灵活,93.5802,92.9726,93.2906,92.4642,91.3295,87.165,81.71695156573344,72.88665000598587
000755,富安达新兴成长混合A,混合型,混合型-灵活,98.4242,93.6886,93.2906,91.7861,90.4166,88.5169,82.94079543705426,72.77318029450497
001106,华商健康生活混合,混合型,混合型-灵活,97.7673,94.068,93.2853,93.1028,90.9445,89.0033,83.89543534401669,73.74304142224351
002305,光大风格轮动混合A,混合型,混合型-偏股,93.8525,94.9195,93.2846,90.0367,88.8977,87.4934,83.72884635118264,77.70224769543877
163114,申万菱信中证环保产业指数(LOF)A,指数型,指数型-股票,91.8472,93.4739,93.2835,90.8122,90.4368,86.7678,83.53077807802158,73.993213516102
001385,东方新思路混合C,混合型,混合型-灵活,97.9379,94.5514,93.279,92.1639,90.0662,88.7749,84.51540079697627,74.20073626242069
001224,中邮新思路灵活配置混合A,混合型,混合型-灵活,97.0325,95.5637,93.2786,91.2984,91.8066,90.2944,85.1182637546818,75.67408416137914
001403,招商国企改革主题混合基金,混合型,混合型-偏股,96.2992,92.9629,93.2775,91.3607,89.7972,88.6222,84.18462784970326,75.70094576798755
164905,交银国证新能源指数(LOF)A,指数型,指数型-股票,97.5353,93.6385,93.276,91.3007,91.205,87.4165,84.27788989413555,75.27288100083803
001510,富国新动力灵活配置混合C,混合型,混合型-灵活,96.9068,93.1507,93.2693,92.4019,91.1074,90.6694,85.58414641446187,75.22959565425596
162212,宏利红利先锋混合A,混合型,混合型-偏股,94.2715,91.643,93.2685,91.9209,90.466,87.1269,83.23629448786578,74.46591045133485
217021,招商优势企业混合A,混合型,混合型-偏股,97.6206,93.8877,93.267,92.5816,90.9203,88.3674,85.88782259581673,79.22082634981443
001508,富国新动力灵活配置混合A,混合型,混合型-灵活,96.9113,93.1656,93.2648,92.538,91.2095,90.765,85.70172606933352,75.41107985155034
090011,大成核心双动力混合A,混合型,混合型-偏股,93.025,94.5117,93.2629,91.0773,89.717,87.7012,82.93309931418993,73.07902101041542
000598,长盛生态环境混合A,混合型,混合型-灵活,89.5322,92.9801,93.2622,91.8837,90.5922,88.0823,86.06793324896103,80.31264964683348
519761,交银多策略回报灵活配置混合C,混合型,混合型-灵活,93.5113,92.8424,93.2618,92.4234,91.4871,87.2264,81.70711763096236,72.69562582305758
001398,华泰柏瑞健康生活混合,混合型,混合型-灵活,96.4938,93.2502,93.2614,93.675,92.0963,89.9082,85.24578423491987,76.59897641565905
550008,中信保诚优胜精选混合A,混合型,混合型-偏股,98.315,97.9109,93.2614,93.0747,90.8932,88.79,84.90197063501566,72.76633395187358
160918,大成中小盘混合(LOF)A,混合型,混合型-偏股,94.0964,92.258,93.2565,92.9885,91.1632,89.8821,85.10094747823707,73.50435472285406
050010,博时特许价值混合A,混合型,混合型-偏股,90.1383,91.0818,93.2554,91.5242,90.3449,89.4148,86.24499752013818,80.00512540404645
161028,富国中证新能源汽车指数(LOF)A,指数型,指数型-股票,98.3344,93.6804,93.2554,92.0061,90.8628,87.8842,84.00863248447948,75.3776711959775
519655,银河服务混合A,混合型,混合型-灵活,96.9771,94.5267,93.255,92.1243,90.5266,89.7172,85.44914359255016,75.71112175266371
121008,国投瑞银成长优选混合,混合型,混合型-偏股,92.1929,90.8476,93.2517,91.4245,89.7991,89.0522,83.52719724307777,73.37360080210702
162203,宏利稳定混合,混合型,混合型-偏股,90.1368,90.3381,93.2461,93.8286,92.4578,91.7473,83.65471772331583,73.17442086675446
110009,易方达价值精选混合,混合型,混合型-偏股,97.8346,93.5914,93.2453,92.2715,90.6553,87.595,84.60550956884609,75.87636926852628
001917,招商量化精选股票A,股票型,股票型,96.9547,96.2843,93.2438,90.8772,89.9401,88.1404,86.18487156026063,80.13236262420688
070032,嘉实优化红利混合A,混合型,混合型-偏股,90.1473,93.0287,93.2419,94.0369,92.4453,89.8061,84.51080450137674,73.73776637136358
519702,交银趋势混合A,混合型,混合型-偏股,97.899,93.5382,93.2307,92.9526,92.3353,90.492,86.83679730122626,79.27383874057224
000928,国联国企改革混合A,混合型,混合型-灵活,90.451,92.573,93.2292,91.7941,90.0279,88.6858,84.29039609379008,75.73398030647671
001182,易方达安心回馈混合A,混合型,混合型-偏债,90.3059,92.3321,93.2259,93.4593,91.8583,89.2726,83.46429212772144,74.83093648988388
162605,景顺长城鼎益混合(LOF)A,混合型,混合型-偏股,90.059,92.582,93.221,93.6264,92.9056,90.3995,86.07097963092815,74.28341613791453
160626,鹏华中证信息技术指数(LOF)A,指数型,指数型-股票,97.1567,94.0224,93.2199,93.2298,91.3414,87.5674,83.84851037266337,76.53215910451334
000688,景顺长城研究精选股票A,股票型,股票型,97.7284,94.3658,93.2184,93.3912,91.2265,87.4852,82.41131287304817,78.65403896803544
410007,华富价值增长混合A,混合型,混合型-灵活,96.1062,94.392,93.2161,93.294,91.4646,89.7746,86.99814865488875,77.30766640727883
519158,新华趋势领航混合,混合型,混合型-偏股,95.4837,96.0201,93.2158,90.9451,90.0187,88.3402,83.47781378803167,78.3254519334371
310308,申万菱信盛利精选混合A,混合型,混合型-偏股,91.319,90.7788,93.2128,93.0635,91.4437,88.6081,81.38853021155786,71.34670926613192
000242,景顺长城策略精选灵活配置混合A,混合型,混合型-灵活,96.6898,95.9319,93.2116,90.8222,90.3617,89.6723,86.61034957500299,78.52414551658087
398051,中海环保新能源混合,混合型,混合型-灵活,94.059,93.1866,93.209,92.6974,90.5648,89.0412,85.4021117306015,76.78805518975219
001052,华夏中证500ETF联接A,指数型,指数型-股票,92.4279,93.9775,93.1982,91.0463,89.5361,85.9244,83.33495450736261,75.74348288040224
580003,东吴行业轮动混合A,混合型,混合型-偏股,98.7295,94.722,93.1956,91.2516,89.6024,88.6683,83.86502496964307,71.08684753980606
164403,前海开源沪港深农业混合A,混合型,混合型-灵活,90.2715,91.4574,93.1952,91.9026,91.1151,88.3705,83.97261035385063,73.93107266850234
519688,交银精选混合,混合型,混合型-偏股,97.5652,97.2151,93.1907,93.3302,92.2857,89.8342,85.37779412016212,76.33877798395785
001505,南方利众C,混合型,混合型-灵活,95.5929,94.8926,93.1899,90.4065,89.7519,87.3561,82.49949761420191,72.08244792290195
000513,富国高端制造行业股票A,股票型,股票型,98.0277,94.169,93.1836,93.4004,91.4982,90.6711,86.68741769424159,80.72238267688256
481015,工银主题策略混合A,混合型,混合型-偏股,96.9861,93.6213,93.175,91.565,90.1201,89.5929,85.17924483932207,78.81782742727164
001162,前海开源优势蓝筹股票A,股票型,股票型,90.2969,92.2393,93.1742,93.582,91.5249,89.896,83.06350584050213,76.87320423799832
673040,西部利得行业主题优选混合A,混合型,混合型-灵活,94.4167,94.6995,93.1679,91.024,90.2579,87.4946,81.88909886952506,72.82462139351131
166001,中欧新趋势混合A,混合型,混合型-偏股,92.9591,94.0538,93.1623,92.5895,91.5151,88.7297,83.03972268303946,76.02051658086916
000746,招商行业精选股票基金,股票型,股票型,96.7961,93.0549,93.1544,93.3016,92.4703,91.5188,86.05013596483727,80.27662217167484
001881,中欧新趋势混合E,混合型,混合型-偏股,92.9247,94.0351,93.1525,92.5829,91.5132,88.7368,83.06318516871612,76.03581796959176
001504,南方利淘C,混合型,混合型-灵活,93.3243,92.9247,93.1522,91.3525,90.203,87.4389,81.70193343708847,73.03794295462708
001753,红土创新新兴产业混合A,混合型,混合型-灵活,94.1279,93.6235,93.1477,91.649,90.1506,88.0939,84.82784200714885,79.68271130132887
090018,大成新锐产业混合A,混合型,混合型-偏股,96.9442,97.2038,93.1477,92.116,90.7438,90.6008,86.81039532417779,80.32454657009458
000328,摩根转型动力混合A,混合型,混合型-灵活,90.9703,92.8963,93.1473,92.9819,90.8082,90.3425,84.10916308939474,76.39126661079851
519995,长信金利趋势混合A,混合型,混合型-偏股,90.4884,93.8458,93.1443,90.9052,89.5243,87.9106,83.62788818388603,76.54439273314976
540004,汇丰晋信2026周期混合,混合型,混合型-偏债,96.2618,94.5139,93.1443,92.1665,91.907,88.6399,84.39953139163003,76.48629235005387
519171,浦银安盛医疗健康混合A,混合型,混合型-灵活,94.6142,94.7885,93.1364,92.0438,91.3557,90.0894,85.51477441808761,76.7608194660601
163001,长信医疗保健混合(LOF)A,混合型,混合型-灵活,97.1762,96.1339,93.135,91.2444,90.5882,90.4866,85.40857861161943,75.86248952472167
000993,华宝稳健回报混合,混合型,混合型-灵活,95.6992,93.0766,93.1331,90.6087,88.8753,88.2897,83.2847693728515,75.6099230815276
001158,工银新材料新能源股票,股票型,股票型,98.315,93.6969,93.1267,90.9793,90.0298,89.0561,85.12932693129927,77.63299862324914
001617,天弘中证电子ETF联接A,指数型,指数型-股票,96.5267,93.5278,93.126,93.2494,91.1268,88.6416,84.68140189153597,77.64186519813241
001489,万家瑞丰灵活配置混合C,混合型,混合型-灵活,93.8495,93.6647,93.1241,91.4829,88.8903,86.12,80.65531417283782,72.86618580150844
660011,农银中证500指数A,指数型,指数型-股票,92.9322,94.0343,93.1234,90.8613,89.3647,85.559,82.9256169725163,75.21904555249611
002535,中银鑫利混合A,混合型,混合型-灵活,93.1147,92.7354,93.123,92.3246,91.0327,86.6544,81.94735424398421,73.29948820782951
001638,前海开源优势蓝筹股票C,股票型,股票型,90.2924,92.2348,93.1226,93.5396,91.4994,89.8764,83.03154555249611,76.83777535017359
540008,汇丰晋信低碳先锋股票A,股票型,股票型,95.5884,92.6995,93.1207,90.9187,89.6668,89.149,85.97322818149168,75.60820214294264
001345,富国新收益灵活配置混合A,混合型,混合型-灵活,93.8809,92.2655,93.1196,91.3998,89.7562,88.0099,81.70765208393904,71.37585298695079
001183,南方利淘A,混合型,混合型-灵活,93.3243,93.0377,93.1114,91.5102,90.3086,87.5471,81.88760240119034,73.21265563270681
570005,诺德成长优势混合,混合型,混合型-偏股,96.3247,94.0882,93.1106,93.8226,91.433,89.1876,81.81961998255545,73.8834101520412
690011,民生加银积极成长混合发起式,混合型,混合型-灵活,94.5514,95.551,93.1039,91.5255,90.6009,89.2424,85.31633202784285,76.5900724290674
580001,东吴嘉禾优势精选混合A,混合型,混合型-灵活,98.5888,94.5065,93.102,90.6948,89.8617,87.2743,81.94559054916112,78.23768406560518
001618,天弘中证电子ETF联接C,指数型,指数型-股票,96.5087,93.5031,93.0979,93.1978,91.085,88.5995,84.63383557661064,77.56962318927332
001887,中欧价值智选混合E,混合型,混合型-灵活,98.1429,93.6632,93.0938,90.6226,91.2939,90.3741,86.37470925758068,77.13156949598947
519035,富国天博创新主题混合,混合型,混合型-偏股,97.5652,94.089,93.0901,93.5478,91.6215,89.9924,85.78050443809752,78.04561235484258
290011,泰信中小盘精选混合,混合型,混合型-偏股,95.8488,92.5087,93.0871,90.0515,89.2597,89.0916,85.50483359272118,78.9001331856818
161722,招商丰泰混合(LOF),混合型,混合型-灵活,94.3748,92.7818,93.0863,92.0255,90.2915,87.426,82.50174231670401,72.86356698192266
001864,中海魅力长三角混合,混合型,混合型-灵活,97.679,93.9565,93.0856,92.9213,91.0057,90.331,84.37286218809324,78.22979019513947
161122,易方达中证万得生物科技指数(LOF)A,指数型,指数型-股票,96.0089,96.3516,93.0777,92.2646,91.217,88.4953,82.9464071933095,74.49557793607087
001347,富国新收益灵活配置混合C,混合型,混合型-灵活,94.8237,92.5281,93.0732,91.2178,89.5691,87.804,81.47217210240974,71.0658221597031
163409,兴全绿色投资混合(LOF),混合型,混合型-偏股,96.3756,96.0561,93.0725,91.4271,90.7321,89.1497,84.71405696841168,76.44427900155632
571002,诺德灵活配置混合,混合型,混合型-灵活,96.3711,95.441,93.0725,91.5001,90.2142,86.8981,83.65525217629252,75.38017778043817
002536,中银鑫利混合C,混合型,混合型-灵活,93.1162,92.7055,93.0706,92.1862,90.9159,86.5111,81.77761197858767,73.14531455764396
001294,新华战略新兴产业灵活配置混合,混合型,混合型-灵活,95.7351,92.5753,93.0672,91.0451,89.1137,88.3041,85.16315780472371,75.26016101999281
310388,申万菱信消费增长混合A,混合型,混合型-偏股,90.6695,90.353,93.0665,93.4844,92.2941,89.9365,83.6014327615399,74.9872800191548
740101,长安沪深300非周期A,指数型,指数型-股票,91.102,93.5831,93.0642,92.59,90.7952,88.1205,83.52634211831506,73.30708278462828
000251,工银金融地产混合A,混合型,混合型-偏股,90.0664,93.3235,93.0627,93.5332,92.0353,88.9399,83.28936566845103,76.92857356638333
420009,天弘安康颐养混合A,混合型,混合型-偏债,94.3853,94.4451,93.0594,90.7443,89.9371,87.3239,82.25920755588241,73.99347539806058
257020,国联安精选混合,混合型,混合型-偏股,95.8967,92.4593,93.059,92.9453,90.2003,88.1818,84.43405705392418,77.79297108823178
460005,华泰柏瑞价值增长混合A,混合型,混合型-偏股,91.9685,93.8024,93.0523,91.6065,90.3092,89.9515,82.37021343914077,78.29686938824375
519700,交银主题优选混合A,混合型,混合型-灵活,97.3318,94.2004,93.0508,92.9664,91.3555,88.7115,84.94937661404799,76.21921016401294
100039,富国通胀通缩主题轮动混合A,混合型,混合型-偏股,96.7153,93.2936,93.0324,92.7197,91.6142,90.9679,86.99552983530296,80.68171614988627
000534,长盛高端装备混合A,混合型,混合型-灵活,97.1941,93.2285,93.0295,91.2221,89.8234,89.5974,85.73432770091156,79.55790584221238
002376,国寿安保核心产业混合,混合型,混合型-灵活,90.7907,91.8061,93.0257,90.9722,89.8092,86.5245,82.18999589540114,75.59151652101042
050011,博时信用债券A/B,债券型,债券型-混合二级,94.0411,95.4298,93.0175,90.9196,90.6836,87.1512,82.64048630945254,75.04882227942056
001692,南方国策动力,股票型,股票型,91.307,92.1727,93.0089,90.4183,89.5179,89.0812,85.67013989841118,77.16744732431462
001257,兴业收益增强债券A,债券型,债券型-混合二级,91.7934,93.8622,93.0033,90.8444,90.2468,87.0808,81.85906261223512,74.09040913444271
162209,宏利市值优选混合A,混合型,混合型-偏股,97.3767,93.4148,93.0021,93.2668,91.4888,89.8777,83.05206854680098,77.3968933317371
001538,摩根科技前沿混合A,混合型,混合型-灵活,95.2382,92.1892,93.0014,93.3287,92.1371,91.3456,84.72410468437344,77.17332096252844
550003,中信保诚盛世蓝筹混合,混合型,混合型-偏股,96.3381,95.6632,92.9988,92.8918,91.0666,86.2281,80.40615219510526,72.08783520890698
002172,海富通新内需混合C,混合型,混合型-灵活,94.4331,92.2924,92.9965,91.0434,89.1625,86.0768,80.74397992167057,72.96244612713994
002112,德邦鑫星价值灵活配置混合C,混合型,混合型-灵活,93.1402,93.31,92.9958,91.9623,89.3882,86.6384,83.21694729010963,80.46708517897761
020019,国泰双利债券A,债券型,债券型-混合二级,93.3542,94.398,92.9958,91.2922,89.8017,85.2076,81.08341100716595,72.811078355082
001457,华商新常态混合A,混合型,混合型-灵活,91.2367,92.8372,92.9868,90.0421,88.9864,88.4935,84.42748328231089,75.06524601939422
519039,长盛同德主题混合,混合型,混合型-偏股,92.8244,91.5861,92.9849,90.8676,89.8947,87.4159,83.26766687759743,75.18518795642284
450009,国富中小盘股票A,股票型,股票型,97.2989,96.4534,92.9846,92.8703,91.5059,89.0527,84.47146876229242,75.09566173829762
360006,光大新增长混合A,混合型,混合型-偏股,90.0365,92.8708,92.9838,92.0218,91.0135,88.8374,85.3603175078244,75.74404405602778
162204,宏利行业精选混合A,混合型,混合型-偏股,97.2794,93.2038,92.9831,93.0074,91.3449,90.2013,87.00274495048828,77.06168442475757
519150,新华优选消费混合,混合型,混合型-偏股,95.3445,93.6026,92.9816,91.0612,90.9515,89.0529,86.27230806724701,74.48311983718425
001316,安信稳健增值混合A,混合型,混合型-灵活,89.6564,92.1353,92.9797,92.4376,91.3643,87.5774,82.27470669220638,74.91440201125344
163209,诺安创业板指数增强(LOF)A,指数型,指数型-股票,95.8278,93.1761,92.9745,90.5728,88.6908,87.9966,84.96642566400438,76.43672183646594
165508,中信保诚深度价值混合(LOF),混合型,混合型-偏股,91.3145,92.4675,92.9692,91.4814,89.2596,88.3438,82.21089300678969,74.36916377349455
001365,大成正向回报灵活配置混合A,混合型,混合型-灵活,91.8083,92.8708,92.9692,93.6002,91.3141,90.7697,85.16599040550015,78.700728780079
000294,华安生态优先混合A,混合型,混合型-偏股,99.0078,94.6067,92.9662,92.8362,92.3111,90.4278,85.85516751894102,75.10400454926375
000940,富国中小盘精选混合A,混合型,混合型-偏股,98.2042,93.5465,92.9614,92.4875,90.4262,90.3112,86.54605488190727,80.47931880761402
100016,富国天源沪港深平衡混合A,混合型,混合型-灵活,96.9173,92.8536,92.9531,92.9069,90.0449,89.5107,85.38399377469172,75.4031111576679
002116,广发安享混合A,混合型,混合型-灵活,93.6191,93.0646,92.9505,90.7346,89.321,85.4334,79.72477809512408,70.53098437687058
320016,诺安多策略混合A,混合型,混合型-偏股,96.2469,93.8203,92.9501,90.9058,90.7107,87.6771,81.74324665218656,79.77354692924698
000433,安信鑫发优选混合A,混合型,混合型-灵活,96.0388,94.157,92.9483,90.8839,90.3028,87.9107,80.79598219630245,72.65971058302407
001229,德邦福鑫灵活配置混合A,混合型,混合型-灵活,93.4485,92.6853,92.9471,91.8611,89.0894,87.5884,86.05067041781396,76.57623009697116
379010,摩根中小盘混合A,混合型,混合型-偏股,96.6838,93.0631,92.9393,93.5775,91.7278,90.6082,85.1640129294864,78.09559439722256
320014,诺安沪深300指数增强A,指数型,指数型-股票,90.0694,92.0725,92.9385,91.4249,89.9669,87.5012,83.18097860477845,74.70283880043098
168102,九泰锐富事件驱动混合发起式(LOF)A,混合型,混合型-灵活,93.5831,92.9015,92.9311,91.281,90.1905,87.3091,82.46668220143319,72.23976415659044
001202,东方红领先精选混合A,混合型,混合型-灵活,95.0602,94.6127,92.9251,93.229,91.2311,88.3379,82.79660002394348,72.57545941577875
001877,宝盈国家安全沪港深股票A,股票型,股票型,97.4949,96.9263,92.9247,89.4725,88.8474,86.9775,84.05993997024166,80.03131359990422
270026,广发国证2000ETF联接A,指数型,指数型-股票,96.1122,93.3632,92.918,91.1961,89.4337,86.5655,83.2718890561133,77.614292769065
001888,中欧盛世成长混合(LOF)E,混合型,混合型-偏股,94.8357,94.8911,92.9157,92.1985,90.5905,89.9707,84.53661858015084,77.68298066562912
001351,诺安中证500指数增强A,指数型,指数型-股票,93.0669,94.0044,92.909,90.6241,88.9511,86.3677,83.63093456585317,75.99548814797079
162107,金鹰先进制造股票(LOF)A,股票型,股票型,94.6486,92.1518,92.9079,90.9808,89.3404,86.834,82.4259034393118,75.4936100802107
000924,宝盈先进制造混合A,混合型,混合型-灵活,97.4949,95.7463,92.9056,92.3353,90.9865,90.0701,85.68761651074892,77.73382317730156
000601,华宝创新优选混合,混合型,混合型-偏股,94.5454,92.9763,92.9008,93.5182,91.9616,90.615,86.60265345213865,78.36237728959655
610001,信澳领先增长混合A,混合型,混合型-偏股,96.6359,93.7964,92.8951,93.1181,91.3509,88.2762,84.28008115133999,78.04419070992458
001468,广发改革混合,混合型,混合型-灵活,97.2046,93.1709,92.894,89.7069,89.0652,88.8032,84.5451163824802,76.83639111696397
217005,招商先锋混合,混合型,混合型-偏股,95.4881,92.7481,92.8921,92.8209,91.6529,88.1094,82.58105513844471,72.50527505087993
164809,工银中证500ETF联接A,指数型,指数型-股票,92.6643,93.7201,92.8877,90.8463,89.5038,85.6382,82.94298669425869,75.70068388602897
000684,长盛养老健康混合A,混合型,混合型-灵活,89.3092,92.5409,92.8802,91.0708,89.3116,89.2059,84.72533392621983,75.02738537052556
001490,汇添富国企创新股票A,股票型,股票型,95.8712,94.5633,92.8768,93.1914,90.7811,89.9151,85.56752492688683,75.52372650544714
001338,安信稳健增值混合C,混合型,混合型-灵活,90.2685,92.2558,92.8749,92.2167,91.1592,87.2498,81.76173872518,74.27256674248773
000690,前海开源大海洋混合,混合型,混合型-灵活,93.5876,91.4522,92.8716,90.7623,89.4792,88.3472,85.03617177746233,77.59229468454447
320003,诺安先锋混合A,混合型,混合型-偏股,95.3744,95.0355,92.8607,91.475,90.3352,88.1701,85.54010748918267,77.53931970549503
206012,鹏华价值精选股票,股票型,股票型,94.4466,94.154,92.854,91.171,90.0899,89.7092,86.17845812454037,77.65806446785585
002061,国泰安康定期支付混合C,混合型,混合型-偏债,98.098,94.6995,92.8514,92.2288,90.5058,86.8539,80.92612149612629,72.37115407637974
000892,九泰天宝灵活配置混合A,混合型,混合型-灵活,92.7646,92.5573,92.8502,90.4871,89.7491,87.6586,81.98487284294778,70.0798739973662
050111,博时信用债券C,债券型,债券型-混合二级,93.8211,95.3003,92.848,90.8042,90.5708,87.0222,82.46299447589402,74.80725487848677
660012,农银消费主题混合A,混合型,混合型-偏股,95.0512,92.8566,92.8458,91.5446,89.4236,89.4034,84.55805014451609,73.54431042739137
460007,华泰柏瑞行业领先混合,混合型,混合型-偏股,94.0066,92.0777,92.8454,93.6784,92.304,90.0837,85.30927724855056,77.95919130851192
166011,中欧盛世成长混合(LOF)A,混合型,混合型-偏股,94.8387,94.7758,92.8413,92.1525,90.5557,89.9496,84.51972986608746,77.6716823297019
163415,兴全商业模式混合(LOF)A,混合型,混合型-偏股,97.6371,97.2001,92.8315,91.972,91.9537,90.8133,86.20838749123496,79.0970310068239
470068,汇添富深证300ETF联接A,指数型,指数型-股票,93.3198,92.8955,92.8315,91.8267,90.051,87.2744,83.09439722255478,74.05281036753263
290014,泰信现代服务业混合,混合型,混合型-偏股,90.7039,93.0788,92.8312,90.5403,89.781,86.6882,82.94010064818455,76.29871004429546
519089,新华优选成长混合,混合型,混合型-偏股,96.0478,92.677,92.8285,91.6766,89.7105,88.7652,84.80475363855587,76.32145636298335
519013,海富通风格优势混合,混合型,混合型-偏股,92.5775,90.8057,92.8282,90.4806,89.5702,88.3397,82.61119828632998,76.3948207230935
001323,东吴移动互联混合A,混合型,混合型-灵活,91.515,90.041,92.8233,91.469,89.2704,87.8877,86.08300482290367,81.6923560397462
001475,易方达国防军工混合A,混合型,混合型-偏股,97.1492,93.2816,92.8196,91.622,89.8939,88.4872,85.28105813138136,79.42883544834191
001324,华宝新价值混合,混合型,混合型-灵活,93.2539,92.8177,92.8188,91.4574,90.5984,88.1892,82.35540909168648,73.82834011732311
660005,农银中小盘混合,混合型,混合型-偏股,95.1021,92.9075,92.8158,90.483,88.7929,88.6889,83.86197858767594,74.06242517658326
001189,广发聚宝混合A,混合型,混合型-偏债,93.9423,93.6774,92.8113,92.49,90.5307,87.3958,82.30287236407791,72.51552585897282
161118,易方达中小企业100(LOF)A,指数型,指数型-股票,94.7983,92.3082,92.8065,91.8893,89.903,87.9954,84.17185442356039,75.01795762001676
001068,国新国证新锐A,混合型,混合型-灵活,92.8454,91.8607,92.8057,91.4967,89.5631,86.0324,80.9780703254605,74.33639111696397
210002,金鹰红利价值混合A,混合型,混合型-灵活,90.3912,92.0336,92.805,90.6493,89.4846,85.8365,84.67391954986233,77.36123997366215
070003,嘉实稳健混合,混合型,混合型-偏股,91.6258,91.7612,92.8046,92.0283,90.5559,88.329,81.96536530929862,73.70832335687777
000573,天弘通利混合A,混合型,混合型-灵活,91.8457,93.1686,92.7964,91.3244,89.8622,87.4537,84.18238314720118,76.42231832874417
240017,华宝新兴产业混合,混合型,混合型-偏股,95.536,92.4556,92.7956,90.556,88.8385,88.1653,82.55978390997247,76.4434933556806
550002,中信保诚精萃成长混合A,混合型,混合型-偏股,96.4579,95.04,92.7938,92.131,90.0146,87.1264,84.68717398368422,74.73751945408836
001302,前海开源金银珠宝混合A,混合型,混合型-灵活,98.9285,94.2865,92.7919,90.4798,89.5434,87.504,84.5920947991312,80.17572279420567
519120,浦银安盛新兴产业混合A,混合型,混合型-灵活,98.496,93.8488,92.7911,90.81,89.5826,88.37,84.86552094200543,77.5607940260984
001313,摩根智慧互联股票A,股票型,股票型,96.4414,92.882,92.7893,93.3411,91.5114,90.2052,85.14846034786476,79.48300760205913
519183,万家双引擎灵活配置混合A,混合型,混合型-灵活,94.1458,92.0133,92.7833,90.7298,89.7686,87.3048,85.00479938773067,80.4756898719023
002156,长盛盛世混合A,混合型,混合型-灵活,91.0631,91.0309,92.7807,90.4224,89.7553,86.5264,80.42517872107541,73.74685741649706
001210,天弘互联网混合A,混合型,混合型-灵活,94.273,92.0418,92.7758,92.4802,90.8464,88.6979,85.70573446665868,79.49662546390519
398041,中海量化策略混合,混合型,混合型-偏股,92.7017,94.3142,92.7747,92.0373,90.8881,89.6322,82.78975902584186,73.24928169519933
163118,申万菱信中证申万医药生物指数(LOF)A,指数型,指数型-股票,90.2026,93.1948,92.7642,92.1733,90.7258,88.6213,83.2250709753553,72.963568478391
163805,中银动态策略混合A,混合型,混合型-偏股,94.1338,93.5936,92.7627,92.5685,90.1539,89.2204,82.04499880282533,71.2981862803783
121002,国投瑞银景气行业混合,混合型,混合型-灵活,95.4971,93.7485,92.7563,91.0369,89.7269,87.8303,81.39446263959913,73.69597749311625
002106,德邦福鑫灵活配置混合C,混合型,混合型-灵活,93.3542,92.5409,92.7537,91.6084,88.8971,87.3411,85.84805929435105,76.39796330659644
002020,国都创新驱动,混合型,混合型-灵活,94.8447,93.6999,92.7515,90.8809,89.5666,88.0679,81.10607181337757,71.03241350413025
110010,易方达价值成长混合,混合型,混合型-灵活,93.9812,92.0732,92.7485,92.3936,90.5735,87.8925,82.04938131723418,73.19118131210344
166019,中欧价值智选混合A,混合型,混合型-灵活,97.0579,93.1095,92.747,90.4344,91.1604,90.2846,86.31062834567562,77.08386956781995
000219,博时裕益混合A,混合型,混合型-灵活,97.034,93.5472,92.7466,92.3931,91.3282,89.6303,85.92940303740316,79.64836735304681
320005,诺安价值增长混合A,混合型,混合型-偏股,94.7848,95.5645,92.7421,90.9088,90.3051,87.3804,84.60053915616288,78.2890129294864
000408,民生加银城镇化混合A,混合型,混合型-灵活,96.0583,93.0699,92.7414,92.2917,91.245,89.922,83.25008337466436,77.37568089309231
001113,南方大数据100A,指数型,指数型-股票,98.1219,96.0201,92.741,90.2795,88.5566,86.5684,82.60104367977287,75.4597898958458
001563,华富健康文娱灵活配置混合A,混合型,混合型-灵活,93.4829,91.4799,92.7391,91.6518,90.7334,87.7628,84.33411434728328,76.16978929725846
